ID,Mann Name,ID,LongFeng Name
52a89b3a098e71b2e500028a,上海通用雪佛兰 科鲁兹  1.6L 2009.04-2010.11,528af43a098e718059004618,雪佛兰(上海通用) 科鲁兹 1.6L 04/09 -> 
52a89b3a098e71b2e500028b,上海通用雪佛兰 科鲁兹  1.8L 2009.04-2010.11,528af43b098e718059004624,雪佛兰(上海通用) 科鲁兹 1.8L 04/09 -> 
52a89b3b098e71b2e500028d,上海通用雪佛兰 科鲁兹  1.6T 2010.11-,528af43a098e71805900460e,雪佛兰(上海通用) 科鲁兹 1.6 T 11/10 -> 
52a89b3c098e71b2e5000291,上海通用雪佛兰 迈锐宝   1.6T 2012.06-,528af43b098e71805900466b,雪佛兰(上海通用) 迈锐宝 1.6T 08/12 -> 
52a89b3c098e71b2e5000293,上海通用雪佛兰 迈锐宝   2.0L 2012-,528af43b098e718059004675,雪佛兰(上海通用) 迈锐宝 2.0L 02/12 -> 
52a89b3c098e71b2e5000294,上海通用雪佛兰 迈锐宝   2.4L 2012-,528af43b098e71805900467d,雪佛兰(上海通用) 迈锐宝 2.4L 02/12 -> 
52945621098e7144f9002cec,雪铁龙(东风) C5 3.0L 01/10->,52945620098e7144f9002caa,雪铁龙(进口) C5 3.0 V6 09/04->
528af440098e718059004840,雪铁龙(东风) 赛纳毕加索 1.6L (N68; N7) 11/01 -> ,528af43e098e71805900477c,雪铁龙(进口) 塞纳毕加索 1.6i 09/00 -> 
528af440098e71805900484a,雪铁龙(东风) 赛纳毕加索 2.0L (N68; N7) 04/02 -> ,528af43e098e718059004792,雪铁龙(进口) 塞纳毕加索 2.0i 16V 01/03 -> 
528af441098e7180590048c1,雷诺(进口) 风朗 2.0 16V 02/10 -> ,52a89bad098e71b2e5000b9a,雷诺进口 风朗  2.0L 2011-
528af441098e7180590048c8,雷诺(进口) 科雷傲 2.5 09/08 -> ,52a89bad098e71b2e5000b9c,雷诺进口 科雷傲  2.5L 2009-
528af44b098e718059004c87,马自达(一汽) 马自达6 2.0L 04/03 -> ,52a89bae098e71b2e5000ba7,一汽马自达 马自达 6 2.0L 2003-
528af44b098e718059004c8f,马自达(一汽) 马自达6 2.3L 04/03 -> ,52a89bae098e71b2e5000ba4,一汽马自达 马自达 6 2.3L 2003-
52945633098e7144f900306a,马自达(长安) 马自达3 1.6L 09/11->,52a89bae098e71b2e5000baa,长安马自达 马自达3 新星骋 1.6L 2011-
52945634098e7144f9003070,马自达(长安) 马自达3 2.0L 09/11->,52a89bae098e71b2e5000bab,长安马自达 马自达3 新星骋 2.0L 2011-
