ID,品牌,名称,机油容量,排量,发动机型号
52a89ba8098e71b2e5000af9,江淮汽车,江淮汽车 和悦  1.5L 2011-,4,,4GB2.3C
52a89ba8098e71b2e5000aff,江淮汽车,江淮汽车 和悦 RS 1.8L 2010-,4,,4G93D
52a89ba8098e71b2e5000b10,江淮汽车,江淮汽车 瑞风 02款 2.5D柴 2002-2006,4,,D4BH
52a89ba9098e71b2e5000b15,江淮汽车,江淮汽车 瑞风 06款 2.0L汽 2006-2007,4,,HFC4GA3
52a89ba9098e71b2e5000b18,江淮汽车,江淮汽车 瑞风 07款祥和 2.0T汽 2007-2008,4,,HFC4GA3-1B
52a89ba9098e71b2e5000b1e,江淮汽车,江淮汽车 瑞风 08款穿梭 2.0L汽 2008-2011,4,,HFC4GA3-B
52a89baa098e71b2e5000b21,江淮汽车,江淮汽车 瑞风 08款彩色之旅 2.4L汽 2008-2011,4,,HFC4GA1-B
52a89baa098e71b2e5000b27,江淮汽车,江淮汽车 瑞风 11款穿梭 2.0L汽 2011-,4,,HFC4GA3-C
52a89baa098e71b2e5000b2a,江淮汽车,江淮汽车 瑞风 11款一家亲 2.0L汽 2011-,4,,HFC4GA3-C
52a89baa098e71b2e5000b30,江淮汽车,江淮汽车 瑞风 11款祥和 2.4L汽 2011-,4,,HFC4GA1-C
52a89bab098e71b2e5000b33,江淮汽车,江淮汽车 瑞风 11款彩色之旅 2.4L汽 2011-,4,,HFC4GA1-C
52a89bab098e71b2e5000b36,江淮汽车,江淮汽车 瑞风 11款一家亲 2.4L汽 2011-,4,,HFC4GA1-C
52a89bab098e71b2e5000b45,江淮汽车,江淮汽车 瑞鹰 07款 2.0L 2007-2009,4,,HFC4GA3-1
52a89bab098e71b2e5000b48,江淮汽车,江淮汽车 瑞鹰 07款 2.4L 2007-2010,4,,HFC4GA1-1
52a89baf098e71b2e5000bc5,东风日产,东风日产 逍客  2.0L 2011.01-,4,,MR20DE 
52a89baf098e71b2e5000bca,长丰扬子汽车,长丰扬子汽车 长丰DUV  2.4L 2005-,4,,4G64S4M
52a89bb1098e71b2e5000bf3,上汽通用五菱,上汽通用五菱 雪佛兰乐驰  1.0L 2008.01-,4,,S-TEC,B10S1
52a89bb1098e71b2e5000bf4,上汽通用五菱,上汽通用五菱 雪佛兰乐驰  1.2L 2008.12-,4,,LMU
52a89bb1098e71b2e5000bf5,上汽通用五菱,上汽通用五菱 雪佛兰乐驰  1.0L 2010.04-,4,,B10D1 
52a89bb1098e71b2e5000bf6,上汽通用五菱,上汽通用五菱 雪佛兰乐驰  1.2L 2010.04-,4,,P-TEC,LMU
52a89bb1098e71b2e5000bf8,上汽通用五菱,上汽通用五菱 宝骏630  1.5L 2011.08-,4,,Ecotec
52a89bb1098e71b2e5000bf9,上汽通用五菱,上汽通用五菱 宝骏630  1.8L 2011.08-,4,,
52a89bb2098e71b2e5000c08,北京现代,北京现代 瑞纳  1.4L 2010.12-,4,,
52a89bb2098e71b2e5000c09,北京现代,北京现代 瑞纳  1.6L 2010.12-,4,,G4FC
52a89bb2098e71b2e5000c0c,一汽轿车,一汽轿车 红旗 明仕 1.8L 2001-2007,4,,CA4GE/74 
52a89bb3098e71b2e5000c1d,一汽轿车,一汽轿车 红旗 世纪星 2.0L CA7202 2003-,4,,
52a89bb3098e71b2e5000c20,一汽轿车,一汽轿车 红旗 世纪星 2.4L CA7242 2003-,4,,
52a89bb3098e71b2e5000c2c,一汽轿车,一汽轿车 红旗 06款盛世 4.3L 2006-,4,,3UZ-FE
52a89bb4098e71b2e5000c31,天津一汽夏利,天津一汽夏利 夏利 02款 TJ7101 2002-,4,,TJ376QE 
52a89bb4098e71b2e5000c32,天津一汽夏利,天津一汽夏利 夏利 02款 TJ7131 1.3L 2002-,4,,8A 
52a89bb4098e71b2e5000c34,天津一汽夏利,天津一汽夏利 夏利 2000 1.3L 2000-,4,,8A 
52a89bb4098e71b2e5000c39,天津一汽夏利,天津一汽夏利 夏利A+ 06款 1.0L 2006-,4,,TJ376QE
52a89bb5098e71b2e5000c45,天津一汽,天津一汽 威乐  1.5L 2004-,4,,5A-FE
52a89bb5098e71b2e5000c46,天津一汽,天津一汽 威乐  1.3L 2005-,4,,8A
52a89bb5098e71b2e5000c47,天津一汽,天津一汽 威乐  1.6L 2006-,4,,CA4GBE
52a89bb5098e71b2e5000c4a,天津一汽,天津一汽 威姿 02款 1.3L 2002-,4,,8A EFI
52a89bb6098e71b2e5000c4b,天津一汽,天津一汽 威姿 04款 1.3L 2004-,4,,8A EFI
52a89bb6098e71b2e5000c4e,天津一汽,天津一汽 威志  1.3L两厢 2006-,4,,L4
52a89bb6098e71b2e5000c50,天津一汽,天津一汽 威志  1.5L两厢 2006-,4,,5A+
52a89bb6098e71b2e5000c54,天津一汽,天津一汽 威志V2  1.3L 2010-,4,,CA4GA1
52a89bb9098e71b2e5000c80,华晨汽车中华,华晨汽车中华 尊驰  1.8T 2010.06-,4,,BL18T
52a89bbb098e71b2e5000c88,华晨汽车中华,华晨汽车中华 骏捷 CrosS1.6L 2009.06-,4,,4G18S
52a89bbb098e71b2e5000c89,华晨汽车中华,华晨汽车中华 骏捷 CrosS1.5L 2010.01-,4,,4A91S
52a89bbc098e71b2e5000c8b,华晨汽车中华,华晨汽车中华 骏捷 FRV 1.3L 2010.03-,4,,4A13
52a89bbc098e71b2e5000c91,华晨汽车中华,华晨汽车中华 骏捷 FSV 1.5L 新锐版 2011.06-,4,,4A91S
52a89bbd098e71b2e5000c97,华晨汽车中华,华晨汽车中华 酷宝 1.8L 2007.01-,4,,4G93
52a89b74098e71b2e5000776,东南三菱汽车,东南三菱汽车 蓝瑟  1.6L 2006-2012,4,,4G64S4M
52a89b74098e71b2e500077e,东南三菱汽车,东南三菱汽车 三菱翼神  2.0L 2010-,4,,4B11
528af39f098e718059000286,中华(华晨) ,中华(华晨) 骏捷 1.5L 07/09 -> ,4,,4A15
528af39f098e71805900028a,中华(华晨) ,中华(华晨) 骏捷 1.6L 07/09 -> ,4,,4G18
528af39f098e718059000293,中华(华晨) ,中华(华晨) 骏捷 1.8L 12/08 -> ,4,,4G93
528af39f098e718059000297,中华(华晨) ,中华(华晨) 骏捷 1.8T 12/08 -> ,4,,BL18T
528af39f098e7180590002a4,中华(华晨) ,中华(华晨) 酷宝 1.8T (M3) 09/07 -> ,4,,BL18T
528af39f098e7180590002cc,中华(华晨) ,中华(华晨) 尊驰 1.8T (M1) 03/07 -> ,4,,BL18T
528af39f098e7180590002d2,中华(华晨) ,中华(华晨) 尊驰 2.0L (M1) 12/04 -> 07/09,4,,4G63
52945534098e7144f90001bc,中华(华晨) ,中华(华晨) 尊驰 2.0L (M1) 07/09->,4,, 
528af3a1098e71805900035e,丰田(一汽) ,丰田(一汽) 卡罗拉 1.6L 05/07 -> 09/10,4,,1ZR-FE
528af3a1098e718059000366,丰田(一汽) ,丰田(一汽) 卡罗拉 1.8L 05/07 -> 09/10,4,,2ZR-FE
528af3a1098e71805900038b,丰田(一汽) ,丰田(一汽) 皇冠 3.0L 02/05 -> 11/09,6,,3GR-FE
528af3a1098e718059000392,丰田(一汽) ,丰田(一汽) 兰德酷路泽 4.0L 12/07 -> 02/12,0,,1GR-FE
528af3a1098e71805900039c,丰田(一汽) ,丰田(一汽) 兰德酷路泽 4.7L 12/07 -> 02/12,0,,2UZ-FE
528af3a1098e7180590003a7,丰田(一汽) ,丰田(一汽) 威驰 1.5L 10/02 -> 08/06,4,,5A-FE
52945536098e7144f900027c,丰田(一汽) ,丰田(一汽) 威驰 1.3L 10/02->08/06,4,, 8A-FE
528af3a1098e7180590003b0,丰田(一汽) ,丰田(一汽) 威驰 1.3L 10/08 -> ,4,,2NZ-FE
528af3a1098e7180590003b6,丰田(一汽) ,丰田(一汽) 威驰 1.6L 10/08 -> ,4,,1ZR-FE
528af3a2098e7180590003ea,丰田(一汽) ,丰田(一汽) 锐志 2.5L 10/05 -> 09/10,6,,5GR-FE
528af3a2098e7180590003f0,丰田(一汽) ,丰田(一汽) 锐志 3.0L 10/05 -> 09/10,6,,3GR-FE
52a89b81098e71b2e500083b,广汽丰田,广汽丰田 凯美瑞 06款 200G 2006-2011,4,,1AZ-FE VVT-i
52a89b81098e71b2e500083e,广汽丰田,广汽丰田 凯美瑞 06款 240V 2006-2011,4,,2AZ-FE VVT-i
52a89b81098e71b2e500083f,广汽丰田,广汽丰田 凯美瑞 06款 240E 2006-2011,4,,2AZ-FE VVT-i
52a89b82098e71b2e5000841,广汽丰田,广汽丰田 凯美瑞 12款 骏 2.0S 2011-,4,,1AZ-FE
52a89b82098e71b2e5000842,广汽丰田,广汽丰田 凯美瑞 12款 尊 2.5L 2011-,4,,4AR-FXE
52a89b83098e71b2e5000848,广汽丰田,广汽丰田 雅力士 09款 1.3L 2008-2010,4,,VVT-I
52a89b83098e71b2e5000849,广汽丰田,广汽丰田 雅力士 09款 1.6L 2008-2010,4,,VVT-I
52a89b84098e71b2e5000850,广汽丰田,广汽丰田 汉兰达 12款 2.7L两驱 2012-,4,,3AR-FE
52a89b84098e71b2e5000853,广汽丰田,广汽丰田 逸致  1.6L 2011.06-,4,,1ZR-FE
52a89b84098e71b2e5000854,广汽丰田,广汽丰田 逸致  1.8L 2011.06-,4,,2ZR-FE
52a89b84098e71b2e5000855,广汽丰田,广汽丰田 逸致  2.0L 2011.06-,4,,2ZR-FE
528af3a6098e718059000604,保时捷 (进口),保时捷(进口) 卡宴 4.8  V8 S 02/07 -> ,0,,M 48.01
528af3a7098e71805900060c,保时捷 (进口),保时捷(进口) 卡宴 4.8 V8 GTS Transsyberia 10/07 -> ,0,,M 48.01
528af3aa098e718059000788,别克(上海通用) ,别克(上海通用) 世纪 3.0L 07/99 -> 12/02,5,,LW9, L46
528af3aa098e7180590007a8,别克(上海通用) ,别克(上海通用) 凯越 1.6L 05/08 -> ,4,,L91
528af3aa098e7180590007b4,别克(上海通用) ,别克(上海通用) 凯越 1.8L 05/08 -> ,5,,L79
52945541098e7144f9000537,别克(上海通用) ,别克(上海通用) 凯越 1.6L 08/03->05/08,5,, F16D3D
52945542098e7144f9000541,别克(上海通用) ,别克(上海通用) 凯越 1.8L 08/03->05/08,5,, T18SED
528af3aa098e7180590007ce,别克(上海通用) ,别克(上海通用) 英朗 1.6L 06/10 -> ,4,,LDE
528af3aa098e7180590007f3,别克(上海通用) ,别克(上海通用) 英朗 1.6L 01/10 -> ,4,,LDE
528af3ab098e718059000807,别克(上海通用) ,别克(上海通用) 英朗 1.8L 01/10 -> ,5,,2H0
528af3ab098e718059000814,别克(上海通用) ,别克(上海通用) GL8 3.0L 05/00 -> 07/05,5,,LW9
528af3ab098e71805900081f,别克(上海通用) ,别克(上海通用) GL8 2.5L 11/05 -> 11/10,5,,LB8
528af3ab098e718059000827,别克(上海通用) ,别克(上海通用) GL8 3.0L 07/05 -> ,5,,LZC
528af3ab098e718059000830,别克(上海通用) ,别克(上海通用) GL8 2.4L 11/10 -> ,5,,LE5
528af3ab098e718059000845,别克(上海通用) ,别克(上海通用) 君越 2.4L 03/06 -> 07/09,5,,LE5
528af3ab098e71805900084d,别克(上海通用) ,别克(上海通用) 君越 3.0L 03/06 -> 07/09,5,,LZD
528af3ac098e71805900086a,别克(上海通用) ,别克(上海通用) 君越 2.4L 07/09 -> ,5,,LE5
528af3ac098e718059000874,别克(上海通用) ,别克(上海通用) 君越 3.0L 07/09 -> ,5,,LF1
528af3ac098e71805900087f,别克(上海通用) ,别克(上海通用) 君越 2.0T 01/11 -> ,5,,LUK
528af3ac098e718059000893,别克(上海通用) ,别克(上海通用) 君越 2.4L 01/11 -> ,5,,LAF
528af3ac098e7180590008a0,别克(上海通用) ,别克(上海通用) 君威 2.0L 02/03 -> 12/08,5,,L34
528af3ac098e7180590008a8,别克(上海通用) ,别克(上海通用) 君威 2.5L 12/02 -> 12/08,5,,LB8
528af3ac098e7180590008b0,别克(上海通用) ,别克(上海通用) 君威 3.0L 10/02 -> 05/06,5,,LW9
528af3ac098e7180590008bb,别克(上海通用) ,别克(上海通用) 君威 1.6T 09/09 -> ,5,,LLU
528af3ac098e7180590008c5,别克(上海通用) ,别克(上海通用) 君威 2.0L 12/08 -> ,5,,LTD
528af3ac098e7180590008cf,别克(上海通用) ,别克(上海通用) 君威 2.0T 06/09 -> ,5,,LDK
528af3ac098e7180590008d9,别克(上海通用) ,别克(上海通用) 君威 2.4L 01/11 -> ,5,,LAF
52945545098e7144f90005e0,别克(上海通用) ,别克(上海通用) 君威 2.4L 12/08->01/11,5,, LE5
528af3ad098e7180590008e6,别克(上海通用) ,别克(上海通用) 赛欧 1.6L 06/01 -> 02/05,4,,L01
52a89b9d098e71b2e5000a6f,吉利汽车,吉利汽车 豪情 SRV 1.0L 1999-2004,4,,JL376QE 
52a89b9f098e71b2e5000a78,吉利汽车,吉利汽车 优利欧  1.0L JL7100 2007-,4,,JL378QE
52a89ba1098e71b2e5000a98,吉利汽车,吉利汽车 金刚  1.5L 2006-2009,4,,MR481QA DOHC 16V
52a89ba3098e71b2e5000aad,吉利汽车,吉利汽车 自由舰  1.3L 2006-2010,4,,MR479Q L4 DOHC 16V MPI
52a89ba3098e71b2e5000aae,吉利汽车,吉利汽车 自由舰  1.6L 2006-2010,4,,MR481QA
52a89bb4098e71b2e5000c36,天津一汽夏利,天津一汽夏利 雅酷Echo  1.3L 2002-,4,,8A
528af3c7098e718059001405,奥迪 (进口),奥迪(进口) A3 1.8 20V Turbo 12/96 -> 05/03,0,,AGU/AQA/ARX/ARZ/AUM
528af3c7098e71805900140f,奥迪 (进口),奥迪(进口) A3 1.8 T Quattro 12/96 -> 05/03,0,,AGU/AQA
528af3c7098e718059001430,奥迪 (进口),奥迪(进口) A3 1.4 TFSI 09/07 -> ,0,,CAXC, CMSA
528af3ca098e718059001532,奥迪 (进口),奥迪(进口) A5 2.0 TFSI (8T) 06/08 -> ,0,,CDNC
528af3ce098e718059001707,奥迪 (进口),奥迪(进口) A8 3.7 10/02 -> ,4,,BFL
5294557b098e7144f9000f18,奥迪 (进口),奥迪(进口) A8 4.2 TDI 07/05->,10,, 
528af3cf098e718059001768,奥迪 (进口),奥迪(进口) A8 6.0 W12 05/01 -> 09/02,4,,AZC
528af3cf098e718059001771,奥迪 (进口),奥迪(进口) A8 3.0 45 TFSI (4H) 02/11 -> ,4,,CGWA, CGWX, CGXA
528af3d0098e7180590017ef,奥迪 (进口),奥迪(进口) Q7 3.6 FSI quattro (4L) 09/06 -> ,4,,BHK
528af3d0098e7180590017f7,奥迪 (进口),奥迪(进口) Q7 4.2 FSI V8 quattro (4L) 03/06 -> 12/10,4,,BAR
528af3d0098e718059001802,奥迪 (进口),奥迪(进口) R8 4.2  FSI quattro (420) 03/07 -> ,4,,BYH
528af3d0098e71805900180a,奥迪 (进口),奥迪(进口) R8 5.2 FSI  quattro (420) 04/09 -> ,4,,BUJ
528af3d0098e718059001812,奥迪 (进口),奥迪(进口) R8 5.2 FSI  quattro GT (420) 11/10 -> ,4,,CMPA
528af3d0098e71805900183b,奥迪 (进口),奥迪(进口) TT 3.2 VR6 (8N38N9) 07/03 -> ,4,,BHE, BPF
528af3d1098e718059001870,奥迪 (进口),奥迪(进口) TT 3.2 V6 (8J38J9) 10/06 -> ,4,,BUB
52a89b0f098e71b2e500014d,一汽奥迪,一汽奥迪 奥迪A4 (B6) 1.8L 2002.11-2004.12,4,,BEX
52a89b0f098e71b2e500014f,一汽奥迪,一汽奥迪 奥迪A4 (B6) 1.8T 2003.03-2005.08,4,,BFB 
52a89b10098e71b2e5000153,一汽奥迪,一汽奥迪 奥迪A4 (B6) 2.L 2004.03-2007.02,4,,BDV
52a89b10098e71b2e5000158,一汽奥迪,一汽奥迪 奥迪A4 (B6) 3.0L quattro.Tip 2003.03-2005.07,4,,BBJ
52a89b12098e71b2e5000162,一汽奥迪,一汽奥迪 奥迪A4L(B8) 09款 2.0T FSI 2008.05-,4,,CDZ,CAD,EA888
52a89b12098e71b2e5000164,一汽奥迪,一汽奥迪 奥迪A4L(B8) 09款 3.2 FSI 2008.01-,4,,CALA
52a89b12098e71b2e5000166,一汽奥迪,一汽奥迪 奥迪A4L(B8) 10款 1.TFSI 2009.05-,4,,CCU
52a89b12098e71b2e5000168,一汽奥迪,一汽奥迪 奥迪A4L(B8) 10款 2.0TFSI 2010-,4,,EA888
52a89b12098e71b2e500016c,一汽奥迪,一汽奥迪 奥迪A4L(B8) 11款 1.TFSI 2011-,4,,FSI 
52a89b13098e71b2e5000172,一汽奥迪,一汽奥迪 奥迪A4L(B8) 12款 1.TFSI 2012-,4,,EA888
52a89b13098e71b2e5000174,一汽奥迪,一汽奥迪 奥迪A4L(B8) 12款 2.0TFSI 2012-,4,,EA888
52a89b13098e71b2e500017e,一汽奥迪,一汽奥迪 奥迪A6(C5)  1.8L 2001-,4,,ADR
52a89b15098e71b2e5000189,一汽奥迪,一汽奥迪 奥迪A6L(C6) 05款 2.4 2005-,4,,BDW
52a89b16098e71b2e500018e,一汽奥迪,一汽奥迪 奥迪A6L(C6) 05款 4.2 quattro 2005-,4,,BVJ FSI
52a89b16098e71b2e500018f,一汽奥迪,一汽奥迪 奥迪A6L(C6) 0款 2.0 TFSI 2006-,4,,BPJ FSI
52a89b17098e71b2e5000191,一汽奥迪,一汽奥迪 奥迪A6L(C6) 0款 3.0 2006-,4,,BKB
52a89b17098e71b2e5000193,一汽奥迪,一汽奥迪 奥迪A6L(C6) 0款 4.2 quattro 2006-,4,,BVJ FSI
52a89b18098e71b2e5000194,一汽奥迪,一汽奥迪 奥迪A6L(C6) 07款 3.2 2007-,4,,AUK FSI 
52a89b19098e71b2e5000196,一汽奥迪,一汽奥迪 奥迪A6L(C6) 08款 2.8 2008-,4,,CCE
52a89b1a098e71b2e5000199,一汽奥迪,一汽奥迪 奥迪A6L(C6) 09款 2.8 FSI 2009-,4,,CCE
52a89b1f098e71b2e50001aa,一汽奥迪,一汽奥迪 奥迪A6L(C7) 12款 2.5FSI（30FSI） 2012-03-,4,,
52a89b1f098e71b2e50001ab,一汽奥迪,一汽奥迪 奥迪A6L(C7) 12款 2.8FSI（ 35FSI） 2012-03-,4,,
52a89b1f098e71b2e50001ac,一汽奥迪,一汽奥迪 奥迪A6L(C7) 12款 3.0TFSI（50FSI） 2012-03-,4,,
52a89b1f098e71b2e50001ad,一汽奥迪,一汽奥迪 奥迪A6L(C7) 13款 2.0TFSI（TFSI） 2012.10-,4,,CDZA,CAD
52a89b1f098e71b2e50001ae,一汽奥迪,一汽奥迪 奥迪A6L(C7) 13款 2.5FSI（30FSI） 2012.10-,4,,CLXA
52a89b20098e71b2e50001af,一汽奥迪,一汽奥迪 奥迪A6L(C7) 13款 2.8FSI（ 35FSI） 2012.10-,4,,CNYB
52a89b20098e71b2e50001b0,一汽奥迪,一汽奥迪 奥迪A6L(C7) 13款 3.0TFSI（50FSI） 2012.10-,4,,CHMA
52a89b20098e71b2e50001b2,一汽奥迪,一汽奥迪 奥迪Q3  2.0 TFSI 2012-,4,,
52a89b20098e71b2e50001b4,一汽奥迪,一汽奥迪 奥迪Q5  2.0TFSI 2010-,4,,EA888
528af3e1098e718059001f78,宝马(华晨宝马) ,宝马(华晨宝马) 3 318i (E46) 06/04 -> 06/05,4,,N46 B20 CA
528af3e9098e718059002300,斯柯达(上海大众) ,斯柯达(上海大众) 晶锐 1.4L 12/08 -> ,4,,CDD, CLP
528af3e9098e71805900230a,斯柯达(上海大众) ,斯柯达(上海大众) 晶锐 1.6L 12/08 -> ,4,,CDE, CLS
528af3e9098e718059002317,斯柯达(上海大众) ,斯柯达(上海大众) 明锐 1.4 TSI 04/10 -> ,4,,CFB
528af3e9098e718059002321,斯柯达(上海大众) ,斯柯达(上海大众) 明锐 1.6L 06/07 -> ,4,,CDFA,CLRA,CPJ
528af3e9098e71805900232b,斯柯达(上海大众) ,斯柯达(上海大众) 明锐 1.8 TSI 06/07 -> ,5,,BYJ
528af3e9098e718059002335,斯柯达(上海大众) ,斯柯达(上海大众) 明锐 2.0MPI 01/07 -> ,5,,BXX, CGZ
528af3ea098e71805900235a,斯柯达(上海大众) ,斯柯达(上海大众) 昊锐 1.4 TSI 04/10 -> ,4,,CFB
528af3ea098e718059002364,斯柯达(上海大众) ,斯柯达(上海大众) 昊锐 1.8 TSI 08/09 -> ,5,,CEA
528af3ea098e71805900236e,斯柯达(上海大众) ,斯柯达(上海大众) 昊锐 2.0 TSI 08/09 -> ,5,,CBL
528af3eb098e718059002421,日产(东风) ,日产(东风) 逍客 1.6L 02/08 -> 11/10,4,,HR16DE
528af3eb098e718059002429,日产(东风) ,日产(东风) 逍客 2.0L 02/08 -> 10/10,4,,MR20DE
528af3f0098e718059002603,本田(东风) ,本田(东风) 思域 1.8L 04/06 -> 10/11,4,,R18A1
528af3f0098e718059002612,本田(东风) ,本田(东风) CR-V 2.0L 06/04 -> 02/07,4,,K20A4
528af3f0098e71805900261a,本田(东风) ,本田(东风) CR-V 2.4L 03/10 -> 02/12,5,,K24Z1
529455ab098e7144f9001816,本田(东风) ,本田(东风) CR-V 2.0L 03/07->03/10,4,, R20A1
529455ab098e7144f9001819,本田(东风) ,本田(东风) CR-V 2.0L 03/10->02/12,4,, R20A1
528af3f0098e718059002623,本田(东风) ,本田(东风) 思铂睿 2.4L 07/09 -> 11/12,5,,K24Z5
528af3f5098e718059002825,标致(东风) ,标致(东风) 206 1.4L 07/06 -> 02/09,0,,TU3AF
528af3f5098e71805900283c,标致(东风) ,标致(东风) 207 1.4L 03/09 -> ,0,,TU3AF
528af3f5098e718059002853,标致(东风) ,标致(东风) 307 1.6L 08/04 -> 01/08,0,,TU5JP4
528af3f6098e71805900286a,标致(东风) ,标致(东风) 308 1.6L 10/11 -> ,0,,
528af3f6098e718059002874,标致(东风) ,标致(东风) 308 2.0L 10/11 -> ,0,,
528af3f6098e718059002881,标致(东风) ,标致(东风) 408 1.6L 01/10 -> ,0,,TU5JP4
528af3f6098e71805900288b,标致(东风) ,标致(东风) 408 2.0L 01/10 -> ,0,,RFN 10LH3X (EW10A)
528af3f6098e718059002898,标致(东风) ,标致(东风) 508 2.0L 07/11 -> ,0,,
528af3f6098e7180590028a0,标致(东风) ,标致(东风) 508 2.3L 07/11 -> ,0,,
528af411098e718059003453,比亚迪,比亚迪 F3R 1.5L 09/07 -> ,4,,4G15S
528af412098e71805900345b,比亚迪,比亚迪 F3R 1.6L 09/07 -> ,4,,4G18
528af41f098e718059003a00,现代(北京) ,现代(北京) 索纳塔 2.0L 12/02 -> ,4,,G4GC
528af41f098e718059003a12,现代(北京) ,现代(北京) 索纳塔 2.7L 12/02 -> ,5,,G6BA
528af41f098e718059003a46,现代(北京) ,现代(北京) 瑞纳 1.4L 08/10 -> ,4,,G4FA
528af420098e718059003a4a,现代(北京) ,现代(北京) 瑞纳 1.6L 08/10 -> ,4,,G4FC
528af423098e718059003c04,福特(长安) ,福特(长安) 嘉年华 1.3L 02/09 -> ,4,,
528af423098e718059003c10,福特(长安) ,福特(长安) 嘉年华 1.6L 03/03 -> 06/06,4,,JL482QA
528af424098e718059003c1f,福特(长安) ,福特(长安) 福克斯 1.8L 09/05 -> ,5,,CAF483Q/L8-DE
528af424098e718059003c2d,福特(长安) ,福特(长安) 福克斯 2.0L 09/05 -> ,5,,CAF488Q/LF-DE
528af424098e718059003c3a,福特(长安) ,福特(长安) 蒙迪欧 2.0L 05/03 -> ,5,,LF-DE
528af424098e718059003c5d,福特(长安) ,福特(长安) 蒙迪欧-致胜 2.0L 09/07 -> ,5,,LF-DE
528af424098e718059003c67,福特(长安) ,福特(长安) 蒙迪欧-致胜 2.3L 09/07 -> ,5,,CAF488Q2
52945603098e7144f90026e5,荣威(上汽) ,荣威(上汽) 950 2.4L TGI 04/12->,4,, 
52945604098e7144f90026ea,荣威(上汽) ,荣威(上汽) 950 3.0L V6 TGI 04/12->,6,, 
52a89b79098e71b2e50007ec,南汽菲亚特,南汽菲亚特 派力奥  1.3L 2001.5-2006.2,4,,MPI
52a89b7a098e71b2e50007f0,南汽菲亚特,南汽菲亚特 派力奥  1.5L 2001.5-,4,,MPI
52a89b7a098e71b2e50007f2,南汽菲亚特,南汽菲亚特 西耶那  1.3L 2001.5-2005,4,,Fire 
52a89b7a098e71b2e50007f3,南汽菲亚特,南汽菲亚特 西耶那  1.5L 2001.5-2006,4,,MPI
52a89b7a098e71b2e50007f5,南汽菲亚特,南汽菲亚特 周末风  1.3L 2001.5-2005,4,,
52a89b3c098e71b2e5000297,雪佛兰（进口）,雪佛兰（进口） 科帕奇 07款 2.4L 2007-,4,,L4 DOHC
52a89b36098e71b2e5000273,上海通用雪佛兰,上海通用雪佛兰 乐骋  1.4L 2005.07-,4,,TWIN-TEC
52a89b36098e71b2e5000275,上海通用雪佛兰,上海通用雪佛兰 乐骋  1.6L 2008-,4,,TWIN-TEC
52a89b37098e71b2e500027a,上海通用雪佛兰,上海通用雪佛兰 爱唯欧  1.4L 2011-,4,,S-TEC III DOHC
52a89b37098e71b2e500027b,上海通用雪佛兰,上海通用雪佛兰 爱唯欧  1.6L 2011-,4,,Ecotec
52a89b37098e71b2e500027d,上海通用雪佛兰,上海通用雪佛兰 乐风  1.4L 2005-,4,,TWIN-TEC
52a89b38098e71b2e500027e,上海通用雪佛兰,上海通用雪佛兰 乐风  1.6L 2005-,4,,TWIN-TEC
52a89b39098e71b2e5000284,上海通用雪佛兰,上海通用雪佛兰 景程  1.8L 2005.1-2007.3,4,,D-TEC
52a89b39098e71b2e5000286,上海通用雪佛兰,上海通用雪佛兰 景程  2.0L 2005.1-2007.3,4,,D-TEC
52a89b3a098e71b2e500028a,上海通用雪佛兰,上海通用雪佛兰 科鲁兹  1.6L 2009.04-2010.11,4,,LDE
52a89b3a098e71b2e500028b,上海通用雪佛兰,上海通用雪佛兰 科鲁兹  1.8L 2009.04-2010.11,4,,Ecotec
52a89b3b098e71b2e500028d,上海通用雪佛兰,上海通用雪佛兰 科鲁兹  1.6T 2010.11-,4,,LLU
52a89b3c098e71b2e5000291,上海通用雪佛兰,上海通用雪佛兰 迈锐宝   1.6T 2012.06-,4,,
52a89b3c098e71b2e5000293,上海通用雪佛兰,上海通用雪佛兰 迈锐宝   2.0L 2012-,4,,
52a89b3c098e71b2e5000294,上海通用雪佛兰,上海通用雪佛兰 迈锐宝   2.4L 2012-,4,,
528af44b098e718059004c87,马自达(一汽) ,马自达(一汽) 马自达6 2.0L 04/03 -> ,4,,LFD
528af44b098e718059004c8f,马自达(一汽) ,马自达(一汽) 马自达6 2.3L 04/03 -> ,5,,L3X
52a89b0e098e71b2e5000144,一汽奥迪,一汽奥迪 奥迪100 (C4V6) 1992.01-1998.12,4,,ACZ/ABC/AAH
52a89b0f098e71b2e5000148,一汽奥迪,一汽奥迪 奥迪200 (C3) .4L 1998.09-1999.09,4,,AFM
52a89b11098e71b2e500015b,一汽奥迪,一汽奥迪 奥迪A4 (B7) 1.8T 2004.03-2008,4,,BKB
52a89b14098e71b2e5000180,一汽奥迪,一汽奥迪 奥迪A6(C5)  1.8T 2003-,4,,AWL
52a89b14098e71b2e5000182,一汽奥迪,一汽奥迪 奥迪A6(C5)  2.4L 2004-,4,,APS
52a89b35098e71b2e500026d,上海通用雪佛兰,上海通用雪佛兰 赛欧 SRV 1.6L 2005-2010,4,,L4 
52a89b61098e71b2e5000542,长城汽车,长城汽车 哈弗H3  2.0L两驱 2009-,4,,4G63S4M
52a89b62098e71b2e5000569,长城汽车,长城汽车 哈弗H5  2.0T四驱 柴 2011-,4,,4G63S4M
52a89b65098e71b2e5000615,长城汽车,长城汽车 炫丽CROSS  1.3L  2009-,4,,GW4G13
